Datetime,Ticker,Open,High,Low,Close,Volume
2025-06-13 08:17:00,AAPL,199.19,199.4,199.19,199.4,5075
2025-06-13 08:18:00,AAPL,199.37,199.55,199.37,199.55,8277
2025-06-13 08:19:00,AAPL,199.56,199.56,199.3946,199.56,1493
2025-06-13 08:20:00,AAPL,199.36,199.6,199.36,199.6,900
2025-06-13 08:21:00,AAPL,199.6484,199.67,199.51,199.6,3285
2025-06-13 08:22:00,AAPL,199.58,199.67,199.58,199.6,4021
2025-06-13 08:23:00,AAPL,199.5508,199.74,199.5508,199.74,10544
2025-06-13 08:24:00,AAPL,199.74,199.7794,199.679,199.7,7248
2025-06-13 08:25:00,AAPL,199.6201,199.7179,199.6201,199.69,3320
2025-06-13 08:26:00,AAPL,199.6909,199.79,199.69,199.79,4883
2025-06-13 08:27:00,AAPL,199.75,200.03,199.73,200.0,26226
2025-06-13 08:28:00,AAPL,200.05,200.2,199.9599,199.9599,12987
2025-06-13 08:29:00,AAPL,199.99,200.1491,199.88,200.0,6866
2025-06-13 08:30:00,AAPL,199.94,200.0,199.79,199.81,9271
2025-06-13 08:31:00,AAPL,199.78,199.84,199.69,199.7,4148
2025-06-13 08:32:00,AAPL,199.69,199.7,199.59,199.59,4066
2025-06-13 08:33:00,AAPL,199.7,199.8,199.65,199.7,4044
2025-06-13 08:34:00,AAPL,199.97,199.97,199.8001,199.87,900
2025-06-13 08:35:00,AAPL,199.97,199.97,199.85,199.85,400
2025-06-13 08:36:00,AAPL,199.97,200.11,199.9,200.0996,8455
2025-06-13 08:37:00,AAPL,200.0,200.0,199.9,199.94,925
2025-06-13 08:38:00,AAPL,199.94,199.97,199.8701,199.9,11234
2025-06-13 08:39:00,AAPL,200.0,200.0,199.83,199.85,2442
2025-06-13 08:40:00,AAPL,199.9,199.92,199.8002,199.895,1266
2025-06-13 08:41:00,AAPL,199.89,199.94,199.89,199.9,1400
2025-06-13 08:42:00,AAPL,199.91,199.95,199.7,199.85,4920
2025-06-13 08:43:00,AAPL,199.8,199.8,199.67,199.73,750
2025-06-13 08:44:00,AAPL,199.67,199.73,199.5,199.5004,2200
2025-06-13 08:45:00,AAPL,199.51,199.77,199.5,199.715,3209
2025-06-13 08:46:00,AAPL,199.51,199.58,199.51,199.52,2805
2025-06-13 08:47:00,AAPL,199.55,199.61,199.52,199.61,1550
2025-06-13 08:48:00,AAPL,199.54,199.54,199.4,199.4,2987
2025-06-13 08:49:00,AAPL,199.45,199.47,199.4025,199.46,3393
2025-06-13 08:50:00,AAPL,199.45,199.6,199.45,199.6,1167
2025-06-13 08:51:00,AAPL,199.65,199.65,199.5,199.51,3687
2025-06-13 08:52:00,AAPL,199.51,199.51,199.48,199.49,546
2025-06-13 08:53:00,AAPL,199.5,199.56,199.5,199.55,414
2025-06-13 08:54:00,AAPL,199.51,199.8,199.42,199.8,12345
2025-06-13 08:55:00,AAPL,199.73,199.93,199.67,199.9,3433
2025-06-13 08:56:00,AAPL,199.88,199.88,199.8,199.8,770
2025-06-13 08:57:00,AAPL,199.8,199.8,199.74,199.74,2885
2025-06-13 08:58:00,AAPL,199.75,200.05,199.72,200.0,12988
2025-06-13 08:59:00,AAPL,200.05,200.05,199.9,200.0001,8866
2025-06-13 09:00:00,AAPL,200.0,200.0199,199.8488,199.9717,3061
2025-06-13 09:01:00,AAPL,200.05,200.13,200.0,200.0,4515
2025-06-13 09:02:00,AAPL,199.93,200.07,199.93,200.0,5709
2025-06-13 09:03:00,AAPL,200.0499,200.05,199.96,199.97,5081
2025-06-13 09:04:00,AAPL,199.82,199.88,199.8,199.8,3061
2025-06-13 09:05:00,AAPL,199.8,199.82,199.72,199.72,5008
2025-06-13 09:06:00,AAPL,199.77,199.94,199.72,199.94,5037
2025-06-13 09:07:00,AAPL,199.783,199.783,199.74,199.74,300
2025-06-13 09:08:00,AAPL,199.76,199.76,199.7201,199.7201,1722
2025-06-13 09:09:00,AAPL,199.7202,199.8,199.72,199.72,3070
2025-06-13 09:10:00,AAPL,199.7233,200.0,199.7233,199.75,11627
2025-06-13 09:11:00,AAPL,199.93,200.0,199.89,199.99,6972
2025-06-13 09:12:00,AAPL,199.7998,199.99,199.7998,199.97,1473
2025-06-13 09:13:00,AAPL,199.95,200.14,199.95,200.13,10418
2025-06-13 09:14:00,AAPL,200.14,200.1865,200.0028,200.0028,4823
2025-06-13 09:15:00,AAPL,200.08,200.08,199.9999,200.06,3712
2025-06-13 09:16:00,AAPL,200.11,200.11,200.0,200.002,5447
2025-06-13 09:17:00,AAPL,200.0,200.03,199.9308,199.96,2861
2025-06-13 09:18:00,AAPL,199.95,199.9999,199.7207,199.77,6068
2025-06-13 09:19:00,AAPL,199.75,199.85,199.73,199.85,3180
2025-06-13 09:20:00,AAPL,199.85,199.8699,199.8,199.8008,2524
2025-06-13 09:21:00,AAPL,199.86,199.8992,199.8,199.85,5685
2025-06-13 09:22:00,AAPL,199.85,199.85,199.85,199.85,107
2025-06-13 09:23:00,AAPL,199.83,199.95,199.83,199.87,4279
2025-06-13 09:24:00,AAPL,199.89,199.95,199.85,199.9,3096
2025-06-13 09:25:00,AAPL,199.92,200.05,199.65,199.96,38897
2025-06-13 09:26:00,AAPL,199.82,200.0957,199.82,200.04,11521
2025-06-13 09:27:00,AAPL,200.04,200.04,199.4,199.69,50163
2025-06-13 09:28:00,AAPL,199.58,199.89,199.58,199.71,21006
2025-06-13 09:29:00,AAPL,199.75,199.92,199.7,199.75,20142
2025-06-13 09:30:00,AAPL,199.83,199.86,199.1,199.51,1201911
2025-06-13 09:31:00,AAPL,199.5,199.91,199.4,199.815,347451
2025-06-13 09:32:00,AAPL,199.83,200.37,199.69,199.9,690240
2025-06-13 09:33:00,AAPL,199.94,200.025,199.12,199.16,232697
2025-06-13 09:34:00,AAPL,199.16,199.17,198.64,198.9,199498
2025-06-13 09:35:00,AAPL,198.89,199.24,198.83,198.995,119724
2025-06-13 09:36:00,AAPL,198.97,198.97,197.89,198.04,249189
2025-06-13 09:37:00,AAPL,198.05,198.24,197.81,198.07,203003
2025-06-13 09:38:00,AAPL,198.0808,198.14,197.8192,198.12,165101
2025-06-13 09:39:00,AAPL,198.11,198.35,198.02,198.27,160522
2025-06-13 09:40:00,AAPL,198.2699,198.27,197.98,198.085,165881
2025-06-13 09:41:00,AAPL,198.0879,198.29,198.04,198.04,185038
2025-06-13 09:42:00,AAPL,198.07,198.07,197.61,197.66,220386
2025-06-13 09:43:00,AAPL,197.655,197.76,197.6,197.62,141527
2025-06-13 09:44:00,AAPL,197.62,197.64,197.27,197.5,252182
2025-06-13 09:45:00,AAPL,197.53,197.6,196.97,197.0503,268921
2025-06-13 09:46:00,AAPL,197.05,197.13,196.9,196.96,164818
2025-06-13 09:47:00,AAPL,196.9599,197.28,196.9,197.22,230540
2025-06-13 09:48:00,AAPL,197.23,197.42,197.21,197.395,98107
2025-06-13 09:49:00,AAPL,197.3704,197.385,197.18,197.385,92313
2025-06-13 09:50:00,AAPL,197.38,197.7,197.3,197.315,213637
2025-06-13 09:51:00,AAPL,197.35,197.63,197.28,197.39,126470
2025-06-13 09:52:00,AAPL,197.39,197.44,197.23,197.2961,76056
2025-06-13 09:53:00,AAPL,197.285,197.4,197.21,197.215,83412
2025-06-13 09:54:00,AAPL,197.21,197.23,196.9,196.9404,149290
2025-06-13 09:55:00,AAPL,196.94,197.13,196.93,197.08,93538
2025-06-13 09:56:00,AAPL,197.08,197.12,196.97,197.04,92303
2025-06-13 09:57:00,AAPL,197.04,197.16,196.95,197.03,123932
2025-06-13 09:58:00,AAPL,197.0599,197.09,196.81,196.81,131204
2025-06-13 09:59:00,AAPL,196.81,196.9633,196.76,196.9,170768
2025-06-13 10:00:00,AAPL,196.93,197.3999,196.9,196.95,199573
2025-06-13 10:01:00,AAPL,196.97,197.14,196.8,196.93,176070
2025-06-13 10:02:00,AAPL,196.945,196.98,196.86,196.885,63088
2025-06-13 10:03:00,AAPL,196.9,197.05,196.62,196.65,155835
2025-06-13 10:04:00,AAPL,196.65,196.86,196.58,196.85,100054
2025-06-13 10:05:00,AAPL,196.85,196.9813,196.77,196.8052,74182
2025-06-13 10:06:00,AAPL,196.79,196.87,196.68,196.81,73657
2025-06-13 10:07:00,AAPL,196.8,196.8199,196.65,196.77,80575
2025-06-13 10:08:00,AAPL,196.78,196.9,196.63,196.64,102206
2025-06-13 10:09:00,AAPL,196.64,196.65,196.462,196.49,170970
2025-06-13 10:10:00,AAPL,196.49,196.4973,196.19,196.19,169554
2025-06-13 10:11:00,AAPL,196.195,196.21,195.94,196.0276,261300
2025-06-13 10:12:00,AAPL,196.03,196.1994,195.91,196.14,185769
2025-06-13 10:13:00,AAPL,196.125,196.21,196.0801,196.085,111819
2025-06-13 10:14:00,AAPL,196.08,196.2746,196.06,196.2398,118715
2025-06-13 10:15:00,AAPL,196.23,196.32,196.12,196.2501,101560
2025-06-13 10:16:00,AAPL,196.2587,196.26,196.02,196.14,136586
2025-06-13 10:17:00,AAPL,196.15,196.19,196.0,196.025,84039
2025-06-13 10:18:00,AAPL,196.03,196.22,196.03,196.22,81508
2025-06-13 10:19:00,AAPL,196.21,196.3793,196.11,196.36,102757
2025-06-13 10:20:00,AAPL,196.3699,196.37,196.12,196.165,115068
2025-06-13 10:21:00,AAPL,196.165,196.24,196.061,196.15,88522
2025-06-13 10:22:00,AAPL,196.16,196.185,196.068,196.185,58322
2025-06-13 10:23:00,AAPL,196.19,196.34,196.16,196.29,83694
2025-06-13 10:24:00,AAPL,196.29,196.33,196.05,196.0906,108086
2025-06-13 10:25:00,AAPL,196.08,196.16,196.01,196.13,100646
2025-06-13 10:26:00,AAPL,196.12,196.53,196.11,196.44,110133
2025-06-13 10:27:00,AAPL,196.45,196.5,196.26,196.33,65945
2025-06-13 10:28:00,AAPL,196.3279,196.34,196.0401,196.145,130127
2025-06-13 10:29:00,AAPL,196.14,196.22,196.06,196.155,47696
