Datetime,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2025-06-04 16:25:00+00:00,463.760009765625,464.260009765625,463.739990234375,464.1400146484375,67784
2025-06-04 16:30:00+00:00,463.80999755859375,464.0400085449219,463.739990234375,463.739990234375,60973
2025-06-04 16:35:00+00:00,463.8500061035156,463.8800048828125,463.6650085449219,463.7799987792969,66121
2025-06-04 16:40:00+00:00,463.95001220703125,464.05999755859375,463.79998779296875,463.83099365234375,154866
2025-06-04 16:45:00+00:00,464.114990234375,464.4200134277344,463.9200134277344,463.95001220703125,80756
2025-06-04 16:50:00+00:00,464.0,464.17999267578125,463.94000244140625,464.13958740234375,40369
2025-06-04 16:55:00+00:00,464.19000244140625,464.239990234375,464.0069885253906,464.0199890136719,368435
2025-06-04 17:00:00+00:00,464.2699890136719,464.42999267578125,464.1000061035156,464.19000244140625,91540
2025-06-04 17:05:00+00:00,464.44000244140625,464.45001220703125,464.260009765625,464.2699890136719,95021
2025-06-04 17:10:00+00:00,464.25,464.489990234375,464.25,464.45001220703125,65563
2025-06-04 17:15:00+00:00,464.214599609375,464.510009765625,464.1400146484375,464.19500732421875,0
2025-06-04 17:20:00+00:00,464.51959228515625,464.6400146484375,464.2300109863281,464.2300109863281,80527
2025-06-04 17:25:00+00:00,464.70001220703125,464.82000732421875,464.5,464.5,54007
2025-06-04 17:30:00+00:00,464.54998779296875,464.760009765625,464.45001220703125,464.69000244140625,49579
2025-06-04 17:35:00+00:00,464.45001220703125,464.7449951171875,464.45001220703125,464.5299987792969,40828
2025-06-04 17:40:00+00:00,464.4700012207031,464.6090087890625,464.2500915527344,464.43499755859375,68300
2025-06-04 17:45:00+00:00,464.7395935058594,464.7799987792969,464.44000244140625,464.44000244140625,79110
2025-06-04 17:50:00+00:00,464.6700134277344,464.80999755859375,464.590087890625,464.7524108886719,71922
2025-06-04 17:55:00+00:00,464.78131103515625,464.9200134277344,464.6449890136719,464.69000244140625,59648
2025-06-04 18:00:00+00:00,464.7699890136719,465.1000061035156,464.67999267578125,464.7900085449219,85366
2025-06-04 18:05:00+00:00,464.47088623046875,464.92999267578125,464.4700012207031,464.69500732421875,80744
2025-06-04 18:10:00+00:00,464.44000244140625,464.5799865722656,464.3605041503906,464.510009765625,67284
2025-06-04 18:15:00+00:00,464.5299987792969,464.5299987792969,464.3948974609375,464.44000244140625,42821
2025-06-04 18:20:00+00:00,464.2799987792969,464.6099853515625,464.2550048828125,464.5299987792969,53009
2025-06-04 18:25:00+00:00,464.760009765625,464.7898864746094,464.1700134277344,464.2950134277344,68401
2025-06-04 18:30:00+00:00,464.3999938964844,464.8599853515625,464.3349914550781,464.760009765625,172969
2025-06-04 18:35:00+00:00,464.5,464.5199890136719,464.32000732421875,464.4049987792969,53174
2025-06-04 18:40:00+00:00,464.5533142089844,464.5533142089844,464.3999938964844,464.5199890136719,64476
2025-06-04 18:45:00+00:00,464.4599914550781,464.5519104003906,464.375,464.5519104003906,64898
2025-06-04 18:50:00+00:00,464.57000732421875,464.57000732421875,464.24810791015625,464.4599914550781,70612
2025-06-04 18:55:00+00:00,464.4200134277344,464.4800109863281,464.260009765625,464.4700012207031,60601
2025-06-04 19:00:00+00:00,464.42999267578125,464.489990234375,464.260009765625,464.4200134277344,84483
2025-06-04 19:05:00+00:00,464.0249938964844,464.3800048828125,464.0,464.3699951171875,90301
2025-06-04 19:10:00+00:00,464.3299865722656,464.3349914550781,463.8699951171875,464.0,128887
2025-06-04 19:15:00+00:00,464.2998962402344,464.42999267578125,464.2099914550781,464.30999755859375,112826
2025-06-04 19:20:00+00:00,464.2850036621094,464.6600036621094,464.1700134277344,464.3175048828125,115398
2025-06-04 19:25:00+00:00,464.3599853515625,464.4302978515625,464.2699890136719,464.2900085449219,107601
2025-06-04 19:30:00+00:00,464.2799987792969,464.5144958496094,464.1300964355469,464.3299865722656,95334
2025-06-04 19:35:00+00:00,464.0799865722656,464.260009765625,464.04998779296875,464.2377014160156,81458
2025-06-04 19:40:00+00:00,464.2049865722656,464.3349914550781,463.8999938964844,464.0899963378906,121072
2025-06-04 19:45:00+00:00,464.19500732421875,464.3299865722656,463.9800109863281,464.2200012207031,98207
2025-06-04 19:50:00+00:00,463.5350036621094,464.54998779296875,463.29998779296875,464.1499938964844,400802
2025-06-04 19:55:00+00:00,463.8890075683594,464.3699951171875,463.2699890136719,463.5299987792969,780881
2025-06-05 13:30:00+00:00,465.3699951171875,467.3599853515625,465.0,465.0,850209
2025-06-05 13:35:00+00:00,464.989990234375,465.8599853515625,464.7200012207031,465.4049987792969,166518
2025-06-05 13:40:00+00:00,465.19500732421875,465.94000244140625,464.6499938964844,464.989990234375,180033
2025-06-05 13:45:00+00:00,465.1675109863281,465.214111328125,464.2900085449219,465.07000732421875,202532
2025-06-05 13:50:00+00:00,465.1499938964844,465.375,465.010009765625,465.18499755859375,124299
2025-06-05 13:55:00+00:00,464.8500061035156,465.2713928222656,464.4649963378906,465.1499938964844,130899
2025-06-05 14:00:00+00:00,465.17498779296875,465.64990234375,464.75,464.8599853515625,197883
2025-06-05 14:05:00+00:00,464.8800048828125,465.6700134277344,464.8699951171875,465.2298889160156,134973
2025-06-05 14:10:00+00:00,464.79998779296875,465.3999938964844,464.70318603515625,464.8800048828125,97497
2025-06-05 14:15:00+00:00,464.7200012207031,464.8500061035156,464.44000244140625,464.8500061035156,82710
2025-06-05 14:20:00+00:00,465.8800964355469,465.95001220703125,465.0,465.0,137225
2025-06-05 14:25:00+00:00,466.4049987792969,466.6910095214844,465.9200134277344,465.9385070800781,168193
2025-06-05 14:30:00+00:00,465.45001220703125,466.4049987792969,465.1449890136719,466.3999938964844,142209
2025-06-05 14:35:00+00:00,466.260009765625,466.7099914550781,464.510009765625,465.4649963378906,423676
2025-06-05 14:40:00+00:00,466.8800048828125,467.27410888671875,465.635009765625,466.18341064453125,257175
2025-06-05 14:45:00+00:00,466.18011474609375,467.4798889160156,466.07000732421875,466.8550109863281,178355
2025-06-05 14:50:00+00:00,466.6449890136719,466.69000244140625,466.1099853515625,466.1300048828125,176597
2025-06-05 14:55:00+00:00,466.55499267578125,466.802490234375,466.3550109863281,466.6449890136719,61060
2025-06-05 15:00:00+00:00,466.7560119628906,466.9165954589844,466.4800109863281,466.6400146484375,83963
2025-06-05 15:05:00+00:00,466.885009765625,466.9599914550781,466.5899963378906,466.7650146484375,74782
2025-06-05 15:10:00+00:00,466.8599853515625,467.06500244140625,466.75,467.0,99750
2025-06-05 15:15:00+00:00,467.6700134277344,467.7250061035156,466.79998779296875,466.8299865722656,158298
2025-06-05 15:20:00+00:00,467.4599914550781,467.86248779296875,467.4100036621094,467.6700134277344,111986
2025-06-05 15:25:00+00:00,467.6400146484375,467.8500061035156,467.3399963378906,467.42059326171875,129483
2025-06-05 15:30:00+00:00,467.69000244140625,467.8299865722656,467.4901123046875,467.6600036621094,63891
2025-06-05 15:35:00+00:00,467.3450012207031,467.739990234375,467.239990234375,467.6499938964844,89594
2025-06-05 15:40:00+00:00,467.75,468.1700134277344,467.375,467.3800048828125,485902
2025-06-05 15:45:00+00:00,467.82000732421875,468.0400085449219,467.6099853515625,467.68499755859375,151096
2025-06-05 15:50:00+00:00,467.82000732421875,468.2900085449219,467.6600036621094,467.8500061035156,137388
2025-06-05 15:55:00+00:00,467.9649963378906,468.2799987792969,467.6499938964844,467.82000732421875,141575
2025-06-05 16:00:00+00:00,468.54559326171875,468.7492980957031,467.92999267578125,467.92999267578125,215020
2025-06-05 16:05:00+00:00,468.2886047363281,468.681884765625,468.2200012207031,468.55999755859375,640663
2025-06-05 16:10:00+00:00,468.0299987792969,468.5,467.760009765625,468.2850036621094,90300
2025-06-05 16:15:00+00:00,467.9649963378906,468.0599060058594,467.3999938964844,467.8865966796875,147614
2025-06-05 16:20:00+00:00,468.1000061035156,468.25,467.9200134277344,467.9700012207031,105815
2025-06-05 16:25:00+00:00,468.18499755859375,468.3500061035156,467.92999267578125,468.1499938964844,95318
2025-06-05 16:30:00+00:00,468.42498779296875,468.4599914550781,468.0199890136719,468.18499755859375,96690
2025-06-05 16:35:00+00:00,468.1449890136719,468.4800109863281,468.0166931152344,468.4316101074219,80316
2025-06-05 16:40:00+00:00,468.25,468.4649963378906,468.1000061035156,468.1000061035156,88327
2025-06-05 16:45:00+00:00,467.0815124511719,468.1499938964844,466.8299865722656,468.1499938964844,289904
2025-06-05 16:50:00+00:00,467.2799987792969,467.3399963378906,466.3999938964844,467.04998779296875,152869
2025-06-05 16:55:00+00:00,466.635009765625,467.57000732421875,466.635009765625,467.2650146484375,148423
2025-06-05 17:00:00+00:00,466.7300109863281,466.8900146484375,466.24310302734375,466.5899963378906,129117
2025-06-05 17:05:00+00:00,466.7200012207031,466.8599853515625,466.4100036621094,466.6400146484375,80601
2025-06-05 17:10:00+00:00,467.0799865722656,467.2398986816406,466.69000244140625,466.7449951171875,91913
2025-06-05 17:15:00+00:00,467.260009765625,467.32000732421875,467.0299987792969,467.07000732421875,97362
2025-06-05 17:20:00+00:00,467.3900146484375,467.81500244140625,467.2630920410156,467.2799987792969,161592
2025-06-05 17:25:00+00:00,467.2900085449219,467.6300048828125,467.19000244140625,467.3999938964844,118368
2025-06-05 17:30:00+00:00,467.3599853515625,467.4800109863281,467.2900085449219,467.2900085449219,66840
2025-06-05 17:35:00+00:00,467.44500732421875,467.4800109863281,467.30999755859375,467.3900146484375,69003
2025-06-05 17:40:00+00:00,467.5723876953125,467.7300109863281,467.3999938964844,467.4100036621094,86323
2025-06-05 17:45:00+00:00,467.5899963378906,467.80999755859375,467.41009521484375,467.54010009765625,115710
2025-06-05 17:50:00+00:00,467.95001220703125,467.989990234375,467.5899963378906,467.5950012207031,108030
2025-06-05 17:55:00+00:00,467.7099914550781,467.9704895019531,467.3999938964844,467.943603515625,106621
2025-06-05 18:00:00+00:00,467.635009765625,467.9549865722656,467.44000244140625,467.7049865722656,196160
2025-06-05 18:05:00+00:00,467.7850036621094,467.9100036621094,467.4100036621094,467.55999755859375,153633
2025-06-05 18:10:00+00:00,467.8699951171875,468.1499938964844,467.57000732421875,467.7650146484375,124265
2025-06-05 18:15:00+00:00,467.989990234375,468.05999755859375,466.4800109863281,467.875,243412
2025-06-05 18:20:00+00:00,468.2349853515625,468.2799987792969,467.8299865722656,467.9750061035156,141215
2025-06-05 18:25:00+00:00,468.96160888671875,469.135009765625,468.16180419921875,468.2349853515625,469004
2025-06-05 18:30:00+00:00,468.8949890136719,469.0519104003906,468.57000732421875,468.94500732421875,228467
2025-06-05 18:35:00+00:00,469.30999755859375,469.43499755859375,468.29998779296875,468.9049987792969,300281
2025-06-05 18:40:00+00:00,468.989990234375,469.3699951171875,468.989990234375,469.3399963378906,153716
2025-06-05 18:45:00+00:00,469.1400146484375,469.3500061035156,468.9501037597656,469.0014953613281,108977
2025-06-05 18:50:00+00:00,469.17498779296875,469.3500061035156,469.0199890136719,469.1499938964844,106784
2025-06-05 18:55:00+00:00,469.364990234375,469.55999755859375,469.1300048828125,469.1499938964844,129391
2025-06-05 19:00:00+00:00,469.30999755859375,469.6499938964844,469.19000244140625,469.3699951171875,140476
2025-06-05 19:05:00+00:00,469.385009765625,469.5400085449219,469.07000732421875,469.3399963378906,149219
2025-06-05 19:10:00+00:00,468.5450134277344,469.54888916015625,468.4100036621094,469.3949890136719,175286
2025-06-05 19:15:00+00:00,467.760009765625,468.8966064453125,467.1099853515625,468.5350036621094,306259
2025-06-05 19:20:00+00:00,467.635009765625,468.1400146484375,467.2550048828125,467.6099853515625,257108
2025-06-05 19:25:00+00:00,467.42999267578125,468.45001220703125,467.3699951171875,467.7349853515625,236524
2025-06-05 19:30:00+00:00,467.8599853515625,468.1700134277344,467.43499755859375,467.5799865722656,151852
2025-06-05 19:35:00+00:00,468.9599914550781,469.2030029296875,467.8599853515625,467.8800048828125,283678
2025-06-05 19:40:00+00:00,468.4100036621094,469.2012939453125,468.19000244140625,469.0050048828125,229175
2025-06-05 19:45:00+00:00,468.56500244140625,468.8299865722656,468.1700134277344,468.44000244140625,184422
2025-06-05 19:50:00+00:00,467.3500061035156,469.3399963378906,467.29998779296875,468.489990234375,408261
2025-06-05 19:55:00+00:00,467.6099853515625,467.8599853515625,466.7749938964844,467.17999267578125,906077
2025-06-06 13:30:00+00:00,469.5202941894531,470.9100036621094,469.4400939941406,470.30999755859375,1448604
2025-06-06 13:35:00+00:00,470.90301513671875,470.9800109863281,469.1300048828125,469.5199890136719,339373
2025-06-06 13:40:00+00:00,471.1199951171875,471.3550109863281,470.7699890136719,470.8800048828125,350825
2025-06-06 13:45:00+00:00,471.57000732421875,471.6499938964844,470.95001220703125,471.0060119628906,411432
2025-06-06 13:50:00+00:00,472.3420104980469,472.4200134277344,471.3800048828125,471.6000061035156,292068
2025-06-06 13:55:00+00:00,472.1600036621094,472.70989990234375,471.75,472.5343017578125,368566
2025-06-06 14:00:00+00:00,472.3497009277344,472.6799011230469,471.8599853515625,472.1700134277344,242216
2025-06-06 14:05:00+00:00,472.885009765625,473.3349914550781,472.3699951171875,472.4150085449219,231614
2025-06-06 14:10:00+00:00,473.1000061035156,473.1000061035156,472.1600036621094,472.9787902832031,175221
2025-06-06 14:15:00+00:00,472.4100036621094,473.2041931152344,472.32000732421875,473.0849914550781,175954
2025-06-06 14:20:00+00:00,472.23040771484375,472.760009765625,472.05999755859375,472.4599914550781,181800
2025-06-06 14:25:00+00:00,471.75,472.4200134277344,471.5199890136719,472.2799987792969,251953
2025-06-06 14:30:00+00:00,471.7550048828125,471.9800109863281,471.510009765625,471.80999755859375,173212
2025-06-06 14:35:00+00:00,471.9800109863281,472.1199951171875,471.6210021972656,471.7200012207031,188867
2025-06-06 14:40:00+00:00,471.5299987792969,472.1090087890625,471.510009765625,471.9649963378906,173246
2025-06-06 14:45:00+00:00,471.46551513671875,471.7699890136719,471.4200134277344,471.56500244140625,242686
2025-06-06 14:50:00+00:00,471.86590576171875,472.3399963378906,471.4200134277344,471.4200134277344,215352
2025-06-06 14:55:00+00:00,471.0823974609375,471.9200134277344,471.05999755859375,471.8900146484375,123905
2025-06-06 15:00:00+00:00,471.0443115234375,471.260009765625,470.68499755859375,471.07000732421875,133868
2025-06-06 15:05:00+00:00,471.6000061035156,471.95001220703125,471.5,471.7900085449219,185786
2025-06-06 15:10:00+00:00,471.04998779296875,471.5849914550781,470.8110046386719,471.5849914550781,95718
2025-06-06 15:15:00+00:00,470.0400085449219,471.1300048828125,469.8500061035156,471.0199890136719,130257
2025-06-06 15:20:00+00:00,470.3699951171875,470.42999267578125,469.5799865722656,470.0050048828125,124687
2025-06-06 15:25:00+00:00,470.6700134277344,470.7149963378906,470.30999755859375,470.32000732421875,119183
2025-06-06 15:30:00+00:00,470.57000732421875,470.80499267578125,470.42999267578125,470.54998779296875,96636
2025-06-06 15:35:00+00:00,470.80499267578125,470.8399963378906,470.3909912109375,470.5823974609375,92127
2025-06-06 15:40:00+00:00,470.8949890136719,471.1300048828125,470.77130126953125,470.77130126953125,109291
2025-06-06 15:45:00+00:00,471.0090026855469,471.07000732421875,470.75,470.8800048828125,59531
2025-06-06 15:50:00+00:00,470.9909973144531,471.2250061035156,470.93011474609375,471.0,67967
2025-06-06 15:55:00+00:00,470.7699890136719,471.05999755859375,470.67999267578125,471.0050048828125,71842
2025-06-06 16:00:00+00:00,470.875,470.92999267578125,470.63470458984375,470.7699890136719,73877
2025-06-06 16:05:00+00:00,470.6368103027344,470.8999938964844,470.57000732421875,470.8599853515625,60979
2025-06-06 16:10:00+00:00,471.0,471.0050048828125,470.5400085449219,470.625,71559
2025-06-06 16:15:00+00:00,470.57000732421875,470.989990234375,470.4849853515625,470.989990234375,61553
2025-06-06 16:20:00+00:00,470.29998779296875,470.5624084472656,470.19000244140625,470.5624084472656,58934
2025-06-06 16:25:00+00:00,470.2149963378906,470.3699951171875,470.1000061035156,470.32000732421875,54080
2025-06-06 16:30:00+00:00,469.9200134277344,470.260009765625,469.8800048828125,470.1700134277344,105890
2025-06-06 16:35:00+00:00,469.885009765625,470.1099853515625,469.69000244140625,469.95001220703125,70077
2025-06-06 16:40:00+00:00,469.4800109863281,469.9999084472656,469.29998779296875,469.8299865722656,90045
2025-06-06 16:45:00+00:00,469.739990234375,469.8900146484375,469.4200134277344,469.5,82342
2025-06-06 16:50:00+00:00,469.3132019042969,469.8699951171875,469.2701110839844,469.7749938964844,110117
2025-06-06 16:55:00+00:00,469.5,469.54998779296875,468.80999755859375,468.9100036621094,95419
2025-06-06 17:00:00+00:00,469.6600036621094,469.7799987792969,469.3550109863281,469.4700012207031,79328
2025-06-06 17:05:00+00:00,469.4949951171875,469.7799987792969,469.3999938964844,469.6700134277344,61796
2025-06-06 17:10:00+00:00,469.8599853515625,469.9049987792969,469.3699951171875,469.5354919433594,79688
2025-06-06 17:15:00+00:00,470.2099914550781,470.2398986816406,469.7200012207031,469.75,83245
2025-06-06 17:20:00+00:00,470.45001220703125,470.54998779296875,470.1499938964844,470.17999267578125,82539
2025-06-06 17:25:00+00:00,470.5950012207031,470.7200012207031,470.2879943847656,470.45001220703125,96737
2025-06-06 17:30:00+00:00,470.80999755859375,470.9657897949219,470.55999755859375,470.5799865722656,85238
2025-06-06 17:35:00+00:00,471.0950012207031,471.1300048828125,470.6499938964844,470.82501220703125,62815
2025-06-06 17:40:00+00:00,471.0849914550781,471.1600036621094,470.91009521484375,471.0950012207031,230134
2025-06-06 17:45:00+00:00,470.8564147949219,471.25,470.8299865722656,471.0899963378906,121911
2025-06-06 17:50:00+00:00,470.9049987792969,470.989990234375,470.6499938964844,470.8949890136719,91940
2025-06-06 17:55:00+00:00,470.94000244140625,471.1300048828125,470.9150085449219,470.9200134277344,62265
2025-06-06 18:00:00+00:00,471.2099914550781,471.5199890136719,470.9049987792969,470.92999267578125,136055
2025-06-06 18:05:00+00:00,471.3699951171875,471.4200134277344,471.010009765625,471.25,134194
2025-06-06 18:10:00+00:00,471.1166076660156,471.3699951171875,470.9700927734375,471.3550109863281,98824
2025-06-06 18:15:00+00:00,471.3800048828125,471.419189453125,471.06610107421875,471.1000061035156,60350
2025-06-06 18:20:00+00:00,471.5199890136719,471.5400085449219,471.1300048828125,471.3800048828125,73380
2025-06-06 18:25:00+00:00,471.2300109863281,471.4700012207031,471.1499938964844,471.4700012207031,60216
2025-06-06 18:30:00+00:00,471.6099853515625,471.8299865722656,471.1700134277344,471.2300109863281,137024
2025-06-06 18:35:00+00:00,471.29998779296875,471.625,471.25,471.55999755859375,59525
2025-06-06 18:40:00+00:00,471.3800048828125,471.55999755859375,471.1300048828125,471.2650146484375,117643
2025-06-06 18:45:00+00:00,471.20001220703125,471.3500061035156,471.0299987792969,471.3399963378906,64708
2025-06-06 18:50:00+00:00,471.1549987792969,471.42498779296875,471.0199890136719,471.1986999511719,70504
2025-06-06 18:55:00+00:00,471.0950012207031,471.3500061035156,471.0899963378906,471.19000244140625,69429
2025-06-06 19:00:00+00:00,471.1099853515625,471.20001220703125,470.8999938964844,471.1099853515625,96418
2025-06-06 19:05:00+00:00,471.0,471.42999267578125,470.9700012207031,471.1050109863281,296294
2025-06-06 19:10:00+00:00,470.82000732421875,471.1700134277344,470.77178955078125,470.94000244140625,94404
2025-06-06 19:15:00+00:00,470.67999267578125,470.8299865722656,470.5799865722656,470.80499267578125,77022
2025-06-06 19:20:00+00:00,470.5050048828125,470.7196044921875,470.4800109863281,470.67999267578125,85173
2025-06-06 19:25:00+00:00,470.44000244140625,470.7900085449219,470.3900146484375,470.5199890136719,105858
2025-06-06 19:30:00+00:00,470.3699951171875,470.69000244140625,470.3299865722656,470.4200134277344,104839
2025-06-06 19:35:00+00:00,470.3299865722656,470.5729064941406,470.2699890136719,470.3900146484375,106294
2025-06-06 19:40:00+00:00,470.6029968261719,470.6400146484375,470.3500061035156,470.3500061035156,107591
2025-06-06 19:45:00+00:00,470.5299987792969,470.8800048828125,470.3999938964844,470.6000061035156,152566
2025-06-06 19:50:00+00:00,470.69000244140625,471.010009765625,470.29998779296875,470.57000732421875,324784
2025-06-06 19:55:00+00:00,470.1600036621094,470.9200134277344,470.0801086425781,470.6600036621094,795437
2025-06-09 13:30:00+00:00,470.30999755859375,471.2250061035156,469.8699951171875,470.5350036621094,805853
2025-06-09 13:35:00+00:00,469.760009765625,470.3699951171875,469.5404968261719,470.30999755859375,219401
2025-06-09 13:40:00+00:00,469.1600036621094,469.79998779296875,468.8999938964844,469.760009765625,234609
2025-06-09 13:45:00+00:00,469.5,469.5,468.6199951171875,469.2099914550781,215822
2025-06-09 13:50:00+00:00,469.92999267578125,469.9800109863281,469.3900146484375,469.4649963378906,156960
2025-06-09 13:55:00+00:00,469.4049987792969,470.1400146484375,469.214111328125,469.9549865722656,147429
2025-06-09 14:00:00+00:00,470.2149963378906,470.3999938964844,469.4840087890625,469.55999755859375,130601
2025-06-09 14:05:00+00:00,470.5299987792969,470.6400146484375,470.0150146484375,470.2799987792969,138702
2025-06-09 14:10:00+00:00,470.885009765625,471.12799072265625,470.49798583984375,470.5199890136719,147806
2025-06-09 14:15:00+00:00,470.260009765625,470.9281005859375,469.8580017089844,470.9049987792969,211136
2025-06-09 14:20:00+00:00,470.5799865722656,470.6199951171875,470.2980041503906,470.3900146484375,130691
2025-06-09 14:25:00+00:00,470.3699951171875,470.8599853515625,470.29998779296875,470.5150146484375,110066
2025-06-09 14:30:00+00:00,470.70001220703125,471.0799865722656,470.1000061035156,470.4100036621094,167540
2025-06-09 14:35:00+00:00,470.82000732421875,470.83990478515625,470.3699951171875,470.67999267578125,121835
2025-06-09 14:40:00+00:00,470.5299987792969,470.94000244140625,470.5,470.82000732421875,83887
2025-06-09 14:45:00+00:00,470.19500732421875,470.69000244140625,470.1400146484375,470.5,116617
2025-06-09 14:50:00+00:00,469.9100036621094,470.322998046875,469.8399963378906,470.20001220703125,118437
2025-06-09 14:55:00+00:00,470.0400085449219,470.0899963378906,469.8399963378906,469.9088134765625,113677
2025-06-09 15:00:00+00:00,469.92999267578125,470.2099914550781,469.8699951171875,470.07000732421875,97950
2025-06-09 15:05:00+00:00,470.4800109863281,470.4849853515625,469.91009521484375,469.92999267578125,111947
2025-06-09 15:10:00+00:00,469.8900146484375,470.4599914550781,469.79998779296875,470.4599914550781,97352
2025-06-09 15:15:00+00:00,469.94500732421875,470.1600036621094,469.7799987792969,469.8900146484375,90004
2025-06-09 15:20:00+00:00,470.1600036621094,470.18499755859375,469.8789978027344,470.0080871582031,76022
2025-06-09 15:25:00+00:00,470.1499938964844,470.29998779296875,470.0400085449219,470.1200866699219,74014
2025-06-09 15:30:00+00:00,469.9849853515625,470.2699890136719,469.75,470.1600036621094,121374
2025-06-09 15:35:00+00:00,470.3949890136719,470.4700012207031,469.9599914550781,469.9599914550781,95023
2025-06-09 15:40:00+00:00,470.840087890625,470.94000244140625,470.20001220703125,470.3900146484375,547975
2025-06-09 15:45:00+00:00,470.5625,471.20001220703125,470.510009765625,470.8999938964844,185253
2025-06-09 15:50:00+00:00,470.7300109863281,470.79998779296875,470.489990234375,470.55499267578125,83914
2025-06-09 15:55:00+00:00,470.6199951171875,470.7815856933594,470.57000732421875,470.7300109863281,52293
2025-06-09 16:00:00+00:00,470.4100036621094,470.7099914550781,470.3500061035156,470.44000244140625,63077
2025-06-09 16:05:00+00:00,470.1600036621094,470.5,470.0299987792969,470.3999938964844,86914
2025-06-09 16:10:00+00:00,470.614990234375,470.614990234375,470.0849914550781,470.1400146484375,70836
2025-06-09 16:15:00+00:00,470.9100036621094,471.0350036621094,470.5899963378906,470.5899963378906,99890
2025-06-09 16:20:00+00:00,470.75,470.9100036621094,470.6925964355469,470.8999938964844,69762
2025-06-09 16:25:00+00:00,470.69000244140625,470.7506103515625,470.5,470.75,69493
2025-06-09 16:30:00+00:00,471.34991455078125,471.34991455078125,470.62060546875,470.7200012207031,100120
2025-06-09 16:35:00+00:00,471.8550109863281,472.0299987792969,471.2950134277344,471.4100036621094,203605
2025-06-09 16:40:00+00:00,472.0,472.0,471.4100036621094,471.8799133300781,144570
